time,lat,lon,alt,tas,heading,pitch,roll,flight_phase,throttle,target_pitch,target_roll,dist_to_dest,fuel,mass
4478.0,30.306921722982782,110.93867481425166,10836.757896674162,244.58421480658575,262.1103986950079,3.8454616016891934,-0.03361737612891602,CRUISE,0.5060784764367463,3.8454616016891934,-0.03361737612891602,418836.00767720817,14010.77521667879,67410.7752166788
4480.0,30.306317711482556,110.93362712294646,10833.296664592088,244.60899444266173,262.10894457241915,3.4235491965092466,-0.030670867954739833,CRUISE,0.5083578519341423,3.4235491965092466,-0.030670867954739833,418346.8034151226,14009.674996757496,67409.6749967575
4482.0,30.30571246747308,110.92857059267044,10823.891915417205,245.07913018427465,262.1067413746444,2.39426051947345,-0.03242833107850629,CRUISE,0.5081100555733826,2.39426051947345,-0.03242833107850629,417856.7368767645,14008.575116014561,67408.57511601456
4484.0,30.305107900753562,110.92352254672261,10839.126589026613,244.74550324138397,262.1024265743236,4.24239013783063,-0.03307195805294327,CRUISE,0.5034086981572534,4.24239013783063,-0.03307195805294327,417367.4844884651,14007.485135607823,67407.48513560783
4486.0,30.30450311116201,110.91847303639135,10824.19869582853,244.81355095169468,262.10186227266763,2.543998529538766,-0.03053207685320558,CRUISE,0.5067449675861602,2.543998529538766,-0.03053207685320558,416878.08648789837,14006.38865408842,67406.38865408843
4488.0,30.303898454551582,110.91342763484883,10836.769563821437,244.58563061806083,262.09727579409196,3.8450420594501473,-0.03363157823869756,CRUISE,0.506064490483053,3.8450420594501473,-0.03363157823869756,416389.07826017815,14005.292773674471,67405.29277367448
4490.0,30.303293441469872,110.9083802308724,10833.307439177375,244.61039146601337,262.09582125397196,3.4233474395266237,-0.030683457725928065,CRUISE,0.5083436938193915,3.4233474395266237,-0.030683457725928065,415899.8712121289,14004.192586014771,67404.19258601477
4492.0,30.302687193917084,110.90332398744276,10823.901746872029,245.08058815331688,262.09361713622474,2.3938983681290242,-0.03244211233470651,CRUISE,0.5080960853398662,2.3938983681290242,-0.03244211233470651,415409.8017772193,14003.09273706471,67403.09273706471
4494.0,30.30208162521994,110.89827622840264,10839.138558512092,244.7469641391941,262.089300288753,4.242052672358301,-0.033086250853614274,CRUISE,0.503394118466831,4.242052672358301,-0.033086250853614274,414920.5465341932,14002.002789744984,67402.00278974499
4496.0,30.301475833510445,110.89322700640844,10824.208530875452,244.81494922245182,262.088736018168,2.543809170437452,-0.03054500388583392,CRUISE,0.5067303586080589,2.543809170437452,-0.03054500388583392,414431.1458026956,14000.906341497704,67400.9063414977
4498.0,30.300870175348468,110.88818189257844,10836.781230472667,244.5870461097837,262.084147255416,3.844622511955387,-0.03364652413247882,CRUISE,0.5060505077754817,3.844622511955387,-0.03364652413247882,413942.13479204645,13999.810492852735,67399.81049285273
4500.0,30.300264160275226,110.88313477649976,10833.318212991486,244.61178816327734,262.08269226562015,3.4231457271205437,-0.030696729581052296,CRUISE,0.5083295389021628,3.4231457271205437,-0.030696729581052296,413452.9249586965,13998.710337447385,67398.71033744738
4502.0,30.299656908764106,110.87807882048695,10823.91157748751,245.0820458128279,262.0804871781923,2.39353622239459,-0.03245662520151882,CRUISE,0.5080821183672264,2.39353622239459,-0.03245662520151882,412962.8526278657,13997.610520282795,67397.61052028279
4504.0,30.299050337667666,110.87303134892544,10839.150527583226,244.7484247302722,262.0761681844349,4.241715228692288,-0.033101301947084494,CRUISE,0.503379541871721,4.241715228692288,-0.033101301947084494,412473.59453075845,13996.520606043045,67396.52060604305
4506.0,30.298443543418017,110.86798241583975,10824.218365030538,244.816347168591,262.07560393221314,2.5436198556909075,-0.030558634359266534,CRUISE,0.5067157526972778,2.5436198556909075,-0.030558634359266534,411984.1910690101,13995.424191060936,67395.42419106094
4508.0,30.297836883274208,110.86293759029462,10836.792896627952,244.5884612817489,262.0710127772688,3.844202959192401,-0.03366225993212879,CRUISE,0.5060365283140899,3.844202959192401,-0.03366225993212879,411495.177276099,13994.328374177574,67394.32837417757
4510.0,30.297229865776377,110.8578907626867,10833.328986034425,244.61318453444557,262.06955730365183,3.4229440592960154,-0.030710725987518117,CRUISE,0.5083153871825109,3.4229440592960154,-0.030710725987518117,411005.96465811325,13993.228251019327,67393.22825101932
4512.0,30.296621609868623,110.85283509466521,10823.921407263673,245.08350316280595,262.0673511937294,2.393174082261306,-0.03247191540876315,CRUISE,0.5080681546555441,2.393174082261306,-0.03247191540876315,410515.88943199266,13992.12846563281,67392.1284656328
4514.0,30.296014035927495,110.84778791115737,10839.162496240155,244.7498850146177,262.0630299483293,4.241377806831596,-0.03311715892195366,CRUISE,0.5033649683719403,4.241377806831596,-0.03311715892195366,410026.6284814527,13991.038584466,67391.038584466
4516.0,30.295406238691708,110.84273926755581,10824.228198293755,244.817744790106,262.06246570096386,2.543430585301592,-0.03057301259738665,CRUISE,0.506701149853823,2.543430585301592,-0.03057301259738665,409537.22229013685,13989.94220274211,67389.94220274211
4518.0,30.294798576111486,110.83769473087214,10836.804562287398,244.5898761339505,262.0578720389775,3.8437834011485768,-0.03367883561085705,CRUISE,0.5060225520989399,3.8437834011485768,-0.03367883561085705,409048.2057156329,13988.84641761298,67388.84641761298
4520.0,30.294190555731547,110.83264819231228,10833.33975830619,244.61458057950955,262.05641604522594,3.42274243605781,-0.030725492970674395,CRUISE,0.5083012386604948,3.42274243605781,-0.030725492970674395,408558.99031367915,13987.74632669459,67387.74632669459
4522.0,30.293581294964095,110.82759281286096,10823.931236200537,245.084960203249,262.0542088566276,2.392811947720339,-0.03248803253956112,CRUISE,0.5080541942049044,2.392811947720339,-0.03248803253956112,408068.912192902,13986.646573078746,67386.64657307875
4524.0,30.292972717707663,110.82254591798626,10839.174464483007,244.7513449922294,262.04988524747966,4.241040406775379,-0.033133873390994495,CRUISE,0.5033503979675097,4.241040406775379,-0.033133873390994495,407579.64838957886,13985.556724977836,67385.55672497784
4526.0,30.29236391701444,110.81749756444887,10824.238030665067,244.8191420869902,262.0493209905964,2.5432413592721383,-0.030588186690152952,CRUISE,0.5066865500777058,2.5432413592721383,-0.030588186690152952,407090.2394693781,13984.460376505209,67384.46037650522
4528.0,30.29175525151739,110.8124533172078,10836.816227451094,244.5912906663821,262.0447246993019,3.843363837811543,-0.03369630540504431,CRUISE,0.5060085791300977,3.843363837811543,-0.03369630540504431,406601.22011395334,13983.36462312294,67383.36462312294
4530.0,30.291146227771794,110.80740706827784,10833.350529806772,244.61597629846034,262.04326814674806,3.422540857410979,-0.030741080502792784,CRUISE,0.5082870933361789,3.422540857410979,-0.030741080502792784,406112.00192869944,13982.264564437162,67382.26456443717
4532.0,30.290535961655223,110.80235197798015,10823.941064298113,245.08641693415444,262.0410598196354,2.3924498187633008,-0.032505030440546534,CRUISE,0.5080402370153965,2.3924498187633008,-0.032505030440546534,405621.9209139011,13981.164842584589,67381.16484258459
4534.0,30.289926380585996,110.7973053723228,10839.186432311906,244.7528046631056,262.03673372730293,4.2407030285231215,-0.03315150142651646,CRUISE,0.5033358306584554,4.2407030285231215,-0.03315150142651646,405132.65425844654,13980.075027542543,67380.07502754254
4536.0,30.289316575937097,110.79225730943435,10824.247862144432,244.8205390592364,262.03616944558524,2.543052177605344,-0.03060420890176374,CRUISE,0.5066719533689439,2.543052177605344,-0.03060420890176374,404643.2426100462,13978.978712314227,67378.97871231423
4538.0,30.288706907015253,110.78721335222181,10836.827892119129,244.5927048790367,262.03157039465356,3.842944269169177,-0.0337147282769763,CRUISE,0.5059946094076357,3.842944269169177,-0.0337147282769763,404154.2204743714,13977.882990671444,67377.88299067144
4540.0,30.2880968793927,110.7821673935085,10833.361300536157,244.6173716912884,262.0301132420697,3.422339323360601,-0.030757542926323822,CRUISE,0.5082729512096329,3.422339323360601,-0.030757542926323822,403664.99950648757,13976.782964211032,67376.78296421103
