time,lat,lon,alt,tas,heading,pitch,roll,flight_phase,throttle,target_pitch,target_roll,dist_to_dest,fuel,mass
1930.0,36.40016072579825,115.91620250340294,11141.855778556914,243.3530890840629,188.12387636084782,4.55027842724257,-0.005733307424634404,CRUISE,0.5180711449806906,4.55027842724257,-0.005733307424634404,1543513.4668291078,15404.513101510815,68804.51310151082
1932.0,36.39582671333704,115.9154339392648,11136.645406976852,243.41647727454097,188.12363853702956,3.4244286736358136,-0.005425205958246693,CRUISE,0.5206691091593708,3.4244286736358136,-0.005425205958246693,1543026.662028838,15403.409950508203,68803.40995050821
1934.0,36.391483740564205,115.91466386585655,11124.495470621963,243.98116714549496,188.12325696068578,2.308769752197065,-0.005762920460412602,CRUISE,0.5200352272545902,2.308769752197065,-0.005762920460412602,1542538.851252941,15402.30766451496,68802.30766451496
1936.0,36.38714430406047,115.9138945344225,11135.23910492447,243.76566456299577,188.1225069956151,4.153862502391325,-0.005886572188288142,CRUISE,0.5143883285450501,4.153862502391325,-0.005886572188288142,1542051.438587727,15401.216508584528,68801.21650858453
1938.0,36.38280269619627,115.91312488736753,11131.288510233451,243.8362482798439,188.122232531025,3.4744674088903933,-0.005456042830545016,CRUISE,0.5165433543700422,3.4744674088903933,-0.005456042830545016,1541563.782365144,15400.121706872536,68800.12170687254
1940.0,36.37846702312224,115.91235639815133,11143.78373653865,243.57468456456357,188.12157649053344,4.549827523512324,-0.005739581535806337,CRUISE,0.515837517201561,4.549827523512324,-0.005739581535806337,1541076.79354289,15399.028055858615,68799.02805585862
1942.0,36.37412907764213,115.91158755956212,11126.88186581575,243.76863208392507,188.1214667878339,2.35725041514731,-0.0054490682378656174,CRUISE,0.5184531543543641,2.35725041514731,-0.0054490682378656174,1540589.5496139578,15397.929932255338,68797.92993225534
1944.0,36.36979075606096,115.91081877234323,11134.60234942622,243.6733256385491,188.12068356412408,3.7605310550755195,-0.005979419792751628,CRUISE,0.5165136791607492,3.7605310550755195,-0.005979419792751628,1540102.2643913773,15396.834368850641,68796.83436885064
1946.0,36.36544922820764,115.91004948833424,11129.383133904636,243.83659795619852,188.12038715282435,3.279323362962117,-0.005498404376197641,CRUISE,0.5174667436145088,3.279323362962117,-0.005498404376197641,1539614.6193967133,15395.737488201581,68795.73748820159
1948.0,36.36111355916685,115.90928134970933,11141.891709449348,243.57350098943334,188.11971498628714,4.514122747349318,-0.0057485242387258495,CRUISE,0.5158340204380146,4.514122747349318,-0.0057485242387258495,1539127.6332848049,15394.64365663822,68794.64365663822
1950.0,36.35677551683546,115.90851284457217,11125.590112966216,243.7627151712583,188.11959905164986,2.411614492523579,-0.005433278839532818,CRUISE,0.5184649901056664,2.411614492523579,-0.005433278839532818,1538640.3807435008,15393.54531956495,68793.54531956495
1952.0,36.352437889346064,115.9077445306765,11134.016411395838,243.63906545012375,188.11881779523856,3.839288186876371,-0.005953743649470766,CRUISE,0.5165728482874169,3.839288186876371,-0.005953743649470766,1538153.1757453184,15392.449499082786,68792.44949908278
1954.0,36.348097318222244,115.90697576637352,11129.31471373693,243.77910752727402,188.1185246975791,3.3457009249740715,-0.005475011173984967,CRUISE,0.5178093454987623,3.3457009249740715,-0.005475011173984967,1537665.6404721527,15391.351812318308,68791.35181231832
1956.0,36.34376283214515,115.90620818644531,11142.06889444392,243.50914690038334,188.11785777779252,4.5524296889981954,-0.00572940498261687,CRUISE,0.5164089247272596,4.5524296889981954,-0.00572940498261687,1537178.789482648,15390.256718366416,68790.2567183664
1958.0,36.33942600266785,115.90544024518753,11125.821961747093,243.69260204007318,188.11774419437708,2.424061930681426,-0.005421308393906088,CRUISE,0.5191085309961664,2.424061930681426,-0.005421308393906088,1536691.6754193518,15389.15699452601,68789.15699452601
1960.0,36.335089461544406,115.90467247238348,11134.168507269149,243.57625457230026,188.11696557095385,3.8362706114431777,-0.005944588947940588,CRUISE,0.517273979599268,3.8362706114431777,-0.005944588947940588,1536204.594688131,15388.059665044982,68788.05966504497
1962.0,36.33074988606329,115.90390423322168,11129.366859893686,243.7225582844877,188.11667294826003,3.335867722139575,-0.005469114571610589,CRUISE,0.5184374542769973,3.335867722139575,-0.005469114571610589,1535717.1734926687,15386.960621815831,68786.96062181583
1964.0,36.32641625978683,115.90313715376894,11142.034150326806,243.45862156471483,188.11600641954982,4.543805389513034,-0.005723548485036645,CRUISE,0.5169744171551229,4.543805389513034,-0.005723548485036645,1535230.4213191196,15385.864297872711,68785.86429787271
1966.0,36.32208022802572,115.90236970216229,11125.750427189007,243.64731921165213,188.11589238268482,2.418994639810344,-0.005415383657407347,CRUISE,0.5196137843528514,2.418994639810344,-0.005415383657407347,1534743.3991001716,15384.76346793821,68784.7634679382
1968.0,36.31774442646359,115.90160240855255,11134.084368985148,243.5334971119702,188.1151142758767,3.8354759613716576,-0.005937345469504862,CRUISE,0.5177268078834785,3.8354759613716576,-0.005937345469504862,1534256.4036802016,15383.665141888834,68783.66514188884
1970.0,36.31340555780122,115.90083464295745,11129.294638224028,243.68168395797522,188.11482170996968,3.3374125454522066,-0.00546200933548846,CRUISE,0.5188650288802977,3.3374125454522066,-0.00546200933548846,1533769.0641197194,15382.565156593024,68782.56515659302
1972.0,36.309072618951866,115.90006803300459,11141.975641096013,243.41908701739945,188.114155942112,4.546607242839269,-0.005715900358040926,CRUISE,0.5173831604202476,4.546607242839269,-0.005715900358040926,1533282.391398776,15381.467932668733,68781.46793266873
1974.0,36.30473724646613,115.89930104604092,11125.71235170473,243.60885321221699,188.11404196396356,2.4216843038678064,-0.005408248784533498,CRUISE,0.5200091298260053,2.4216843038678064,-0.005408248784533498,1532795.4454715701,15380.366234084153,68780.36623408415
1976.0,36.3004020814569,115.89853421284838,11134.053447718808,243.49669465772382,188.1132649036085,3.83780922249689,-0.005929683383712359,CRUISE,0.51811146787783,3.83780922249689,-0.005929683383712359,1532308.5237894251,15379.267063691148,68779.26706369115
1978.0,36.296063823976525,115.89776690332812,11129.269705056462,243.64621145873974,188.11297266832605,3.33884180916085,-0.005455299491458732,CRUISE,0.5192330534227616,3.33884180916085,-0.005455299491458732,1531821.2551181833,15378.16627161187,68778.16627161187
1980.0,36.29173146566935,115.89700074339824,11141.948852810838,243.38535237699452,188.11230769448488,4.547667302029365,-0.005709077459911782,CRUISE,0.5177378854126025,4.547667302029365,-0.005709077459911782,1531334.649840727,15377.068270344702,68777.0682703447
1982.0,36.287396647059005,115.89623420187031,11125.689325574622,243.57658348136874,188.11219377127583,2.42236862601536,-0.005402009818112674,CRUISE,0.5203464762300547,2.42236862601536,-0.005402009818112674,1530847.768362967,15375.965832811013,68775.96583281101
1984.0,36.283062005607604,115.89546780857023,11134.027823483,243.46615534703162,188.11141757416155,3.8385707958092765,-0.00592293243451536,CRUISE,0.5184341651863124,3.8385707958092765,-0.00592293243451536,1530360.907723553,15374.86595493783,68774.86595493782
1986.0,36.27872424757031,115.8947009348369,11129.245227774894,243.61703937670546,188.11112558673088,3.3394245368693998,-0.005449247375253208,CRUISE,0.5195384465296837,3.3394245368693998,-0.005449247375253208,1529873.6973876804,15373.764493350476,68773.76449335048
1988.0,36.27439236300292,115.89393520553467,11141.922975773574,243.35762124841668,188.110461296801,4.548384884440121,-0.005702809200229808,CRUISE,0.5180296062329452,4.548384884440121,-0.005702809200229808,1529387.1475544923,15372.665852387578,68772.66585238758
1990.0,36.270057995867425,115.8931690908325,11125.667927333307,243.5500509828616,188.11034741968317,2.4230491208261036,-0.00539618019882937,CRUISE,0.520623787515833,2.4230491208261036,-0.00539618019882937,1528900.3190214082,15371.56280700252,68771.56280700251
1992.0,36.26572378291389,115.89240312012667,11134.00647677327,243.44097803044767,188.10957202526407,3.8393645722986585,-0.005916596910324756,CRUISE,0.518699490171384,3.8393645722986585,-0.005916596910324756,1528413.5087445595,15370.462347165549,68770.46234716555
1994.0,36.26138643414218,115.89163666575058,11129.226243426734,243.5929269684068,188.10928028950883,3.340066214882463,-0.005443537738329951,CRUISE,0.5197902196955232,3.340066214882463,-0.005443537738329951,1527926.3466123072,15369.360333578577,68769.36033357857
1996.0,36.257054938198124,115.89087135155113,11141.903737498456,243.33468503782075,188.1086166549302,4.54904272999122,-0.0056969063884224624,CRUISE,0.5182707303159318,4.54904272999122,-0.0056969063884224624,1527439.8426601652,15368.261163976147,68768.26116397615
1998.0,36.252720941455,115.8901056488661,11125.65226336374,243.52808611771312,188.1085028416302,2.4236147648778408,-0.005390689458039333,CRUISE,0.5208531496217923,2.4236147648778408,-0.005390689458039333,1526953.057961623,15367.157616041008,68767.157616041
2000.0,36.2483870794022,115.88934008657284,11133.990832800384,243.42015909473645,188.1077282034381,3.839954512454823,-0.005910642750365014,CRUISE,0.5189191388228687,3.839954512454823,-0.005910642750365014,1526466.2893287716,15366.056674615753,68766.05667461576
2002.0,36.24405006533724,115.88857403791425,11129.21219672017,243.57300676269233,188.10743671508618,3.3405386118265135,-0.005438154834990883,CRUISE,0.5199984090526353,3.3405386118265135,-0.005438154834990883,1525979.1670228525,15364.954204770875,68764.95420477088
2004.0,36.239718886595675,115.88780912574202,11141.88941737075,243.3157595930205,188.1067736991566,4.549515081736994,-0.005691338598097673,CRUISE,0.5184699323730766,4.549515081736994,-0.005691338598097673,1525492.7009270045,15363.854598588992,68763.854598589
2006.0,36.235385191897656,115.88704382254504,11125.640490262576,243.50997602339692,188.10665995641403,2.4240331394518,-0.005385492693847027,CRUISE,0.521042404069795,2.4240331394518,-0.005385492693847027,1525005.952383479,15362.750636126622,68762.75063612661
2008.0,36.23105161546511,115.88627865668668,11133.979234929919,243.4030084472664,188.10588603033122,3.840380508122311,-0.005905006426402792,CRUISE,0.5191002397660307,3.840380508122311,-0.005905006426402792,1524519.218059641,15361.649297734048,68761.64929773405
2010.0,36.22671487350553,115.88551300224543,11129.201878170836,243.5566049769335,188.10559478469838,3.340902615022696,-0.005433036586893536,CRUISE,0.5201699155273359,3.340902615022696,-0.005433036586893536,1524032.1285460063,15360.546452143184,68760.54645214319
2012.0,36.22238395229763,115.88474848112631,11141.879097613259,243.30018886364815,188.1049323582612,4.5498663265827375,-0.005686041110806173,CRUISE,0.5186339502306648,4.5498663265827375,-0.005686041110806173,1523545.693601847,15359.44648660871,68759.44648660871
2014.0,36.21805050261911,115.88398356691269,11125.6320326648,243.49507943601594,188.10481869310505,2.424351890937601,-0.005380534536101322,CRUISE,0.5211981113635183,2.424351890937601,-0.005380534536101322,1523058.9748056163,15358.342183236402,68758.34218323641
2016.0,36.21371715742571,115.88321878745947,11133.971140392556,243.3889142784442,188.10404544424458,3.840679879450305,-0.005899631102877834,CRUISE,0.5192492056398403,3.840679879450305,-0.005899631102877834,1522572.2686801634,15357.240518430846,68757.24051843084
2018.0,36.209380635431984,115.88245351760501,11129.194784417754,243.54313384109082,188.1037544382525,3.3411766787560544,-0.005428138194673693,CRUISE,0.5203108572155579,3.3411766787560544,-0.005428138194673693,1522085.2060999728,15356.137364194132,68756.13736419413
2020.0,36.20504992201596,115.88168937833854,11141.87218445197,243.2874142977656,188.10309257727232,4.550112331125097,-0.005680969800437197,CRUISE,0.5187686615890916,4.550112331125097,-0.005680969800437197,1521598.7967180216,15355.037103647488,68755.03710364748
2022.0,36.20071666980937,115.88092484429731,11125.626366570063,243.4828631387665,188.1029789954976,2.424582356202837,-0.005375776903306928,CRUISE,0.5213258570223439,2.424582356202837,-0.005375776903306928,1521112.1023260604,15353.932520735261,68753.93252073525
2024.0,36.19638351047581,115.88016044282762,11133.965964720244,243.37737054844067,188.10220639435929,3.840869777146249,-0.005894475278608979,CRUISE,0.5193713686123348,3.840869777146249,-0.005894475278608979,1520625.4192995569,15352.830588368952,68752.83058836896
2026.0,36.19204716492908,115.87939554946956,11129.19036446956,243.53210902292713,188.1019156251597,3.3413737281512343,-0.005423424758120632,CRUISE,0.5204262945155932,3.3413737281512343,-0.005423424758120632,1520138.378762349,15351.727181478933,68751.72718147893
2028.0,36.187716617786094,115.87863178432403,11141.868096735026,243.276973808136,188.1012543092653,4.550270093480606,-0.005676088693121528,CRUISE,0.5188789097707285,4.550270093480606,-0.005676088693121528,1519651.9902768282,15350.62667962753,68750.62667962753
2030.0,36.18338352336306,115.87786762304829,11125.623018141496,243.47288416457505,188.10114081560047,2.424739616698907,-0.00537118797093683,CRUISE,0.5214302619186397,2.424739616698907,-0.00537118797093683,1519165.3158289534,15349.521868403532,68749.52186840354
2032.0,36.17905051201806,115.87710359248139,11133.963219830486,243.3679555016738,188.10036883734793,3.8409690302111903,-0.005889504236790799,CRUISE,0.5194711583542493,3.8409690302111903,-0.005889504236790799,1518678.6516453538,15348.419717602666,68748.41971760266
2034.0,36.174714306602475,115.87633906881574,11129.188175762478,243.52312575377653,188.10007830248472,3.3415071214982346,-0.0054188673292969725,CRUISE,0.5205204449832618,3.3415071214982346,-0.0054188673292969725,1518191.6290697977,15347.316104793568,68747.31610479357
2036.0,36.170383891088164,115.87557567128692,11141.86636927016,243.26848112017797,188.09941751448017,4.5503545577736775,-0.005671368253914011,CRUISE,0.5189687424622346,4.5503545577736775,-0.005671368253914011,1517705.2575871504,15346.2154064597,68746.2154064597
2038.0,36.16605104979023,115.87481191083067,11136.65584002778,243.33590597736247,188.09918226726938,3.4248358843527607,-0.005366741849087475,CRUISE,0.5215151887982201,3.4248358843527607,-0.005366741849087475,1517218.6139364927,15345.11040967562,68745.11040967562
2040.0,36.16170916889598,115.87404663549941,11124.508129332069,243.9050112698616,188.09880461268213,2.3082349117975864,-0.005701472367888982,CRUISE,0.5208409402263752,2.3082349117975864,-0.005701472367888982,1516730.9554602394,15344.006365299261,68744.00636529925
2042.0,36.15737074760032,115.87328208328243,11135.266386509784,243.6940153257975,188.09806222607293,4.1535767307382585,-0.005824191657509914,CRUISE,0.5151498873013838,4.1535767307382585,-0.005824191657509914,1516243.6864470756,15342.91354685099,68742.91354685099
2044.0,36.15303009111921,115.87251720549432,11131.318133183846,243.76799226257515,188.0977907361588,3.474868830901584,-0.005398143325663796,CRUISE,0.5172598467420249,3.474868830901584,-0.005398143325663796,1515756.1667181577,15341.817183670955,68741.81718367095
2046.0,36.1486952974278,115.87175346509626,11143.820940485832,243.5106231522155,188.09714134907134,4.54903103115155,-0.005679335963435506,CRUISE,0.5165200773742483,4.54903103115155,-0.005679335963435506,1515269.306251683,15340.72204508431,68740.72204508432
2048.0,36.14435817724945,115.87098936741702,11126.91114021187,243.70765683832968,188.09703294278336,2.3568289980667343,-0.005391957071040565,CRUISE,0.5190937684778449,2.3568289980667343,-0.005391957071040565,1514782.1846179424,15339.622527439298,68739.6225274393
2050.0,36.140020607665946,115.8702253069856,11134.642388417566,243.61639010238062,188.09625741308284,3.758835320722816,-0.0059175414067738075,CRUISE,0.517123431616703,3.758835320722816,-0.0059175414067738075,1514295.0134476058,15338.525634795758,68738.52563479576
2052.0,36.13567977718905,115.8694607425198,11129.424122397011,243.78262684591104,188.0959641281224,3.279018178299593,-0.005441263163049825,CRUISE,0.5180360989761936,3.279018178299593,-0.005441263163049825,1513807.4763873382,15337.427514971236,68737.42751497123
2054.0,36.13134474639175,115.86869730535129,11141.943257622324,243.52303029668974,188.09529863111405,4.512926097763786,-0.005689337832805563,CRUISE,0.5163737315408894,4.512926097763786,-0.005689337832805563,1513320.5915177085,15336.332508704332,68736.33250870433
2056.0,36.12700729898216,115.86793349576087,11125.632775452896,243.71469350521215,188.09518408445422,2.4109897223786536,-0.005377314989956972,CRUISE,0.5189696970331024,2.4109897223786536,-0.005377314989956972,1512833.4353670743,15335.233075363618,68735.23307536362
2058.0,36.12267020542778,115.86716986465159,11134.071522010026,243.5944149659035,188.09441036884346,3.8372287918179024,-0.005893212429839423,CRUISE,0.5170530649478783,3.8372287918179024,-0.005893212429839423,1512346.3198949103,15334.136209846294,68734.1362098463
2060.0,36.118330122875896,115.86640577725522,11129.369673606214,243.73688517077122,188.09412035820577,3.3450872096862083,-0.00541904727585063,CRUISE,0.5182558503409649,3.3450872096862083,-0.00541904727585063,1511858.8690680314,15333.037553556227,68733.03755355623
2062.0,36.113996075656594,115.8656428576015,11142.134654043606,243.46989462444216,188.09345995591846,4.5507911584941665,-0.005671398155712382,CRUISE,0.5168311482922876,4.5507911584941665,-0.005671398155712382,1511372.0968893315,15331.941542826684,68731.94154282668
2064.0,36.109659650459406,115.86487957222332,11125.875840927583,243.6553485462201,188.09334775807648,2.4230356044393915,-0.005366356330654298,CRUISE,0.5195010537555782,2.4230356044393915,-0.005366356330654298,1510885.0577671228,15330.840968905013,68730.84096890502
2066.0,36.105323460957244,115.86411644416776,11134.23501420586,243.54185956954004,188.09257651599083,3.833733675832268,-0.005885128134877959,CRUISE,0.5176465145377989,3.833733675832268,-0.005885128134877959,1510398.0460488237,15329.742830745383,68729.74283074538
2068.0,36.100984199127495,115.86335284528029,11129.432166355202,243.69018177697902,188.09228695620533,3.334928847544602,-0.005414041013906967,CRUISE,0.5187814043045995,3.334928847544602,-0.005414041013906967,1509910.689617572,15328.643043029493,68728.6430430295
2070.0,36.096650844890284,115.86259039106629,11142.11098142069,243.42875992960145,188.09162684660484,4.541817512207531,-0.005666455002327098,CRUISE,0.5172981822302096,4.541817512207531,-0.005666455002327098,1509423.997483862,15327.546018353087,68727.54601835308
2072.0,36.09231505795197,115.86182756166691,11125.813515429883,243.6190643472824,188.09151421601683,2.417689580018945,-0.005361253503224361,CRUISE,0.5199124007039853,2.417689580018945,-0.005361253503224361,1508937.032262202,15326.444544343696,68726.4445443437
2074.0,36.08797945599954,115.86106488052756,11134.160681675205,243.50765929314872,188.09074337368105,3.8325901738517367,-0.005878794903509288,CRUISE,0.5180093565271757,3.8325901738517367,-0.005878794903509288,1508450.0887482115,15325.345607128991,68725.34560712898
2076.0,36.08364075525836,115.86030172407428,11129.369022810171,243.657511226775,188.0904538558581,3.3362271412505007,-0.005407724444026485,CRUISE,0.5191234070685127,3.3362271412505007,-0.005407724444026485,1507962.7975507344,15324.245065161984,68724.24506516199
2078.0,36.07930794943852,115.85953970945465,11142.062071988126,243.39705279017343,188.08979441985744,4.544327236564808,-0.005659627239694487,CRUISE,0.5176248877322498,4.544327236564808,-0.005659627239694487,1507476.169223548,15323.14732057897,68723.14732057897
2080.0,36.074972688890945,115.85877731590189,11125.78330826623,243.5881018143987,188.08968186106407,2.420131461736267,-0.005354859576172544,CRUISE,0.5202294720982655,2.420131461736267,-0.005354859576172544,1506989.2653356493,15322.045149687776,68722.04514968778
2082.0,36.07063759664757,115.85801506749021,11134.137957444658,243.47799833006542,188.08891195662656,3.834614813383976,-0.005871946459734545,CRUISE,0.5183189818560129,3.834614813383976,-0.005871946459734545,1506502.3812803088,15320.945532861178,68720.94553286118
2084.0,36.0662993854281,115.85725234036568,11129.351579554674,243.62889026653707,188.08862275154655,3.3374381956099475,-0.005401715389993456,CRUISE,0.5194200166993457,3.3374381956099475,-0.005401715389993456,1506015.1472752762,15319.844340872249,68719.84434087225
2086.0,36.0619670440678,115.85649075005813,11142.043185287852,243.36985629030397,188.08796403017777,4.545138585702598,-0.0056535288242685056,CRUISE,0.5179110973346291,4.545138585702598,-0.0056535288242685056,1505528.5733216086,15318.745969344833,68718.74596934483
2088.0,36.05763222641999,115.85572877715764,11125.766763034839,243.5621004226767,188.08785153589542,2.4206101313524773,-0.0053492742338931976,CRUISE,0.5205014370969601,2.4206101313524773,-0.0053492742338931976,1505041.721386936,15317.643202982206,68717.6432029822
